"Date","Roost","Group","Age","Sex","Band","ID","switch_w","potential","n.days"
4329.25,"R48",9,"A","F",516,"F516",1,2,8
4329.25,"R48",9,"A","F",517,"F517",1,2,8
4329.25,"R48",9,"A","F",518,"F518",1,2,8
4329.25,"R48",9,"A","F",544,"F544",1,2,8
4329.25,"R48",9,"A","F",567,"F567",1,2,2
4329.25,"R48",9,"A","F",596,"F596",1,2,8
4329.25,"R48",9,"A","F",621,"F621",1,2,8
4329.25,"R48",9,"A","F",773,"F773",1,2,8
4329.25,"RCA",11,"A","F",592,"F592",1,2,8
4332.25,"R32",3,"A","M",797,"M797",1,2,11
4332.25,"R3A",4,"A","F",571,"F571",1,2,11
4332.25,"R3A",4,"A","F",572,"F572",1,2,11
4332.25,"R3A",4,"A","M",584,"M584",1,2,17
4332.25,"R3B",5,"A","M",580,"M580",1,2,35
4332.25,"R3B",5,"A","M",794,"M794",1,2,17
4332.25,"R3B",5,"A","M",842,"M842",1,2,11
4332.25,"R3C",6,"A","F",538,"F538",1,2,14
4332.25,"R3C",6,"A","F",577,"F577",1,1,3
4332.25,"R3C",6,"A","F",589,"F589",1,2,17
4332.25,"R3C",6,"A","F",765,"F765",1,2,17
4332.25,"R3C",6,"A","F",788,"F788",1,2,17
4332.25,"R3C",6,"J","F",960,"F960",1,2,11
4332.25,"R3C",6,"J","F",963,"F963",1,2,15
4332.25,"R3C",6,"A","M",574,"M574",1,2,13
4332.25,"R3C",6,"A","M",791,"M791",1,2,17
4332.25,"R3C",6,"A","M",793,"M793",1,2,17
4332.25,"R3C",6,"A","M",838,"M838",1,2,15
4332.25,"R3C",6,"J","M",984,"M984",1,2,17
4332.25,"R3D",7,"A","F",570,"F570",1,2,11
4332.25,"R3D",7,"A","F",599,"F599",1,2,11
4332.25,"R48",9,"A","F",514,"F514",0,1,3
4332.25,"R48",9,"A","F",516,"F516",0,1,3
4332.25,"R48",9,"A","F",517,"F517",0,1,3
4332.25,"R48",9,"A","F",518,"F518",0,1,3
4332.25,"R48",9,"A","F",519,"F519",1,2,11
4332.25,"R48",9,"A","F",596,"F596",0,1,3
4332.25,"R48",9,"A","F",773,"F773",0,1,3
4332.25,"R48",9,"A","F",806,"F806",1,2,11
4332.25,"R48",9,"A","F",835,"F835",1,2,11
4332.25,"R48",9,"J","F",926,"F926",1,2,11
4332.25,"R48",9,"A","M",566,"M566",1,2,11
4332.25,"R48",9,"A","M",569,"M569",1,2,11
4332.25,"R48",9,"A","M",598,"M598",1,2,11
4332.25,"R48",9,"J","M",877,"M877",1,2,11
4332.25,"RCA",11,"A","F",567,"F567",1,1,3
4332.25,"RCA",11,"A","F",592,"F592",0,1,3
4332.25,"RCA",11,"A","F",622,"F622",1,2,11
4332.25,"RCA",11,"A","F",627,"F627",1,2,11
4332.25,"RCA",11,"A","F",694,"F694",1,2,40
4332.25,"RCA",11,"A","F",762,"F762",1,2,11
4332.25,"RCA",11,"A","F",839,"F839",1,2,11
4332.25,"RCA",11,"A","F",880,"F880",1,2,11
4332.25,"RCA",11,"A","M",523,"M523",1,2,11
4332.25,"RCA",11,"A","M",573,"M573",1,2,11
4332.25,"RCA",11,"A","M",581,"M581",1,2,11
4332.25,"RCA",11,"A","M",595,"M595",1,2,11
4332.25,"RCA",11,"A","M",623,"M623",1,2,11
4332.25,"RCA",11,"A","M",629,"M629",1,2,11
4332.25,"RCA",11,"A","M",801,"M801",1,2,11
4332.25,"RCA",11,"J","M",841,"M841",1,2,11
4332.25,"RCA",11,"A","M",917,"M917",1,2,21
4332.25,"RPO",13,"A","M",568,"M568",1,2,11
4332.25,"RPO",13,"A","M",830,"M830",1,2,11
4333.25,"R3B",5,"A","M",580,"M580",0,1,1
4333.25,"R3B",5,"A","M",584,"M584",1,1,1
4333.25,"R3B",5,"A","M",794,"M794",0,1,1
4333.25,"R3B",5,"A","M",842,"M842",0,1,1
4333.25,"R3C",6,"A","F",538,"F538",0,1,1
4333.25,"R3C",6,"A","F",571,"F571",1,1,1
4333.25,"R3C",6,"A","F",572,"F572",1,1,1
4333.25,"R3C",6,"A","F",583,"F583",1,2,5
4333.25,"R3C",6,"A","F",765,"F765",0,1,1
4333.25,"R3C",6,"A","F",788,"F788",0,1,1
4333.25,"R3C",6,"J","F",963,"F963",0,1,1
4333.25,"R3C",6,"A","M",574,"M574",0,1,1
4333.25,"R3C",6,"A","M",791,"M791",0,1,1
4333.25,"R3C",6,"A","M",793,"M793",0,1,1
4333.25,"R3C",6,"A","M",838,"M838",0,1,1
4333.25,"R3C",6,"J","M",979,"M979",0,1,0
4333.25,"R3C",6,"J","M",984,"M984",0,1,1
4334.25,"R3C",6,"A","M",574,"M574",0,1,2
4334.25,"R3C",6,"A","M",791,"M791",0,1,2
4334.25,"R3C",6,"A","M",793,"M793",0,1,2
4334.25,"R3C",6,"A","M",838,"M838",0,1,2
4334.25,"R3C",6,"J","M",979,"M979",0,1,1
4334.25,"RBO",10,"J","F",961,"F961",1,2,19
4335.25,"R3C",6,"A","M",574,"M574",0,1,3
4335.25,"R3C",6,"A","M",791,"M791",0,1,3
4336.25,"R3A",4,"A","M",584,"M584",1,2,3
4336.25,"R3B",5,"A","F",589,"F589",1,2,4
4336.25,"R3B",5,"J","F",963,"F963",1,2,4
4336.25,"R3B",5,"A","M",794,"M794",1,2,4
4336.25,"R3B",5,"A","M",842,"M842",1,2,4
4336.25,"R3C",6,"A","F",583,"F583",1,2,3
4336.25,"R3C",6,"J","F",961,"F961",1,2,2
4336.25,"R3C",6,"A","M",574,"M574",0,1,4
4336.25,"R3C",6,"A","M",791,"M791",0,1,4
4336.25,"R3C",6,"A","M",838,"M838",1,2,4
4336.25,"R3C",6,"J","M",984,"M984",1,2,4
4336.25,"RBO",10,"A","F",571,"F571",1,2,3
4336.25,"RBO",10,"A","F",578,"F578",1,2,21
4336.25,"RBO",10,"A","F",765,"F765",1,2,4
4337.25,"R3A",4,"A","M",584,"M584",0,1,1
4337.25,"R3B",5,"A","F",572,"F572",1,2,4
4337.25,"R3B",5,"A","F",578,"F578",1,1,1
4337.25,"R3B",5,"A","F",589,"F589",0,1,1
4337.25,"R3B",5,"J","F",961,"F961",1,1,1
4337.25,"R3B",5,"J","F",963,"F963",0,1,1
4337.25,"R3B",5,"A","M",793,"M793",1,2,5
4337.25,"R3B",5,"A","M",794,"M794",0,1,1
4337.25,"R3C",6,"A","F",571,"F571",1,1,1
4337.25,"R3C",6,"A","F",583,"F583",0,1,1
4337.25,"R3C",6,"A","F",788,"F788",1,2,5
4337.25,"R3C",6,"A","M",574,"M574",0,1,5
4337.25,"R3C",6,"A","M",791,"M791",0,1,5
4337.25,"RBO",10,"A","F",765,"F765",0,1,1
4338.25,"R3B",5,"A","F",578,"F578",0,1,1
4338.25,"R3B",5,"A","F",765,"F765",1,1,2
4338.25,"R3B",5,"J","F",961,"F961",0,1,1
4338.25,"R3C",6,"A","F",571,"F571",0,1,1
4338.25,"R3C",6,"A","F",583,"F583",0,1,2
4338.25,"R3C",6,"A","M",574,"M574",0,1,6
4338.25,"R3C",6,"A","M",791,"M791",0,1,6
4339.25,"R32",3,"A","M",797,"M797",1,2,7
4339.25,"R3A",4,"A","F",578,"F578",1,1,2
4339.25,"R3A",4,"J","F",961,"F961",1,1,2
4339.25,"R3A",4,"A","M",584,"M584",1,2,3
4339.25,"R3A",4,"A","M",838,"M838",1,2,3
4339.25,"R3B",5,"A","F",578,"F578",1,1,0
4339.25,"R3B",5,"A","F",765,"F765",0,1,1
4339.25,"R3B",5,"A","F",788,"F788",1,2,2
4339.25,"R3B",5,"J","F",960,"F960",1,2,7
4339.25,"R3B",5,"A","M",793,"M793",1,2,2
4339.25,"R3B",5,"A","M",794,"M794",1,2,3
4339.25,"R3B",5,"J","M",979,"M979",1,2,6
4339.25,"R3C",6,"A","F",571,"F571",0,1,2
4339.25,"R3C",6,"A","F",572,"F572",1,2,2
4339.25,"R3C",6,"A","F",583,"F583",0,1,3
4339.25,"R3C",6,"A","F",589,"F589",1,2,3
4339.25,"R3C",6,"J","F",963,"F963",1,2,3
4339.25,"R3C",6,"A","M",574,"M574",0,1,7
4339.25,"R3C",6,"A","M",791,"M791",0,1,7
4339.25,"R3C",6,"J","M",984,"M984",1,2,3
4339.25,"R3D",7,"A","F",570,"F570",1,2,7
4339.25,"R3D",7,"A","F",577,"F577",1,2,7
4339.25,"R3D",7,"A","F",599,"F599",1,2,7
4339.25,"R48",9,"A","F",514,"F514",1,2,10
4339.25,"R48",9,"A","F",516,"F516",1,2,10
4339.25,"R48",9,"A","F",517,"F517",1,2,10
4339.25,"R48",9,"A","F",519,"F519",1,2,7
4339.25,"R48",9,"A","F",544,"F544",1,2,10
4339.25,"R48",9,"A","F",621,"F621",1,2,10
4339.25,"R48",9,"A","F",627,"F627",1,2,7
4339.25,"R48",9,"A","F",769,"F769",1,2,18
4339.25,"R48",9,"A","F",773,"F773",1,2,10
4339.25,"R48",9,"A","F",806,"F806",1,2,7
4339.25,"R48",9,"A","F",835,"F835",1,2,7
4339.25,"R48",9,"J","F",926,"F926",1,2,7
4339.25,"R48",9,"A","M",566,"M566",1,2,7
4339.25,"R48",9,"A","M",569,"M569",1,2,7
4339.25,"R48",9,"A","M",598,"M598",1,2,7
4339.25,"R48",9,"J","M",877,"M877",1,2,7
4339.25,"RCA",11,"A","F",567,"F567",1,2,7
4339.25,"RCA",11,"A","F",592,"F592",1,2,10
4339.25,"RCA",11,"A","F",622,"F622",1,2,7
4339.25,"RCA",11,"A","F",628,"F628",1,2,18
4339.25,"RCA",11,"A","F",762,"F762",1,2,7
4339.25,"RCA",11,"A","F",789,"F789",1,2,18
4339.25,"RCA",11,"A","F",839,"F839",1,2,7
4339.25,"RCA",11,"A","F",880,"F880",1,2,7
4339.25,"RCA",11,"A","M",523,"M523",1,2,7
4339.25,"RCA",11,"A","M",573,"M573",1,2,7
4339.25,"RCA",11,"A","M",581,"M581",1,2,7
4339.25,"RCA",11,"A","M",595,"M595",1,2,7
4339.25,"RCA",11,"A","M",623,"M623",1,2,7
4339.25,"RCA",11,"A","M",629,"M629",1,2,7
4339.25,"RCA",11,"A","M",801,"M801",1,2,7
4339.25,"RCA",11,"A","M",803,"M803",1,2,18
4339.25,"RCA",11,"J","M",841,"M841",1,2,7
4339.25,"RCA",11,"A","M",917,"M917",1,2,7
4339.25,"RPO",13,"A","M",568,"M568",1,2,7
4339.25,"RPO",13,"A","M",830,"M830",1,2,7
4340.25,"R3A",4,"A","F",572,"F572",1,1,1
4340.25,"R3A",4,"A","F",578,"F578",1,1,1
4340.25,"R3A",4,"A","F",765,"F765",1,1,2
4340.25,"R3A",4,"J","F",960,"F960",1,1,1
4340.25,"R3A",4,"J","F",961,"F961",0,1,1
4340.25,"R3A",4,"A","M",584,"M584",0,1,1
4340.25,"R3A",4,"A","M",838,"M838",0,1,1
4340.25,"R3A",4,"J","M",979,"M979",1,1,1
4340.25,"R3B",5,"A","M",794,"M794",0,1,1
4340.25,"R3C",6,"A","F",571,"F571",0,1,3
4340.25,"R3C",6,"A","F",583,"F583",0,1,4
4340.25,"R3C",6,"A","F",589,"F589",0,1,1
4340.25,"R3C",6,"J","F",963,"F963",0,1,1
4340.25,"R3C",6,"A","M",574,"M574",0,1,8
4340.25,"R3C",6,"A","M",791,"M791",0,1,8
4340.25,"R3C",6,"A","M",793,"M793",1,1,1
4341.25,"R3A",4,"A","F",578,"F578",0,1,1
4341.25,"R3A",4,"A","F",578,"F578",0,1,1
4341.25,"R3A",4,"A","F",765,"F765",0,1,1
4341.25,"R3A",4,"A","F",765,"F765",0,1,1
4341.25,"R3A",4,"J","F",960,"F960",0,1,1
4341.25,"R3A",4,"J","F",960,"F960",0,1,1
4341.25,"R3A",4,"A","M",584,"M584",0,1,2
4341.25,"R3A",4,"A","M",838,"M838",0,1,2
4341.25,"R3A",4,"J","M",979,"M979",0,1,1
4341.25,"R3C",6,"A","F",571,"F571",0,1,4
4341.25,"R3C",6,"A","F",571,"F571",0,1,4
4341.25,"R3C",6,"A","F",572,"F572",1,1,1
4341.25,"R3C",6,"A","F",572,"F572",0,1,0
4341.25,"R3C",6,"A","F",583,"F583",0,1,5
4341.25,"R3C",6,"A","F",583,"F583",0,1,5
4341.25,"R3C",6,"A","F",589,"F589",0,1,2
4341.25,"R3C",6,"A","F",589,"F589",0,1,2
4341.25,"R3C",6,"A","F",788,"F788",1,2,2
4341.25,"R3C",6,"A","F",788,"F788",0,1,0
4341.25,"R3C",6,"J","F",961,"F961",1,1,2
4341.25,"R3C",6,"J","F",961,"F961",0,1,0
4341.25,"R3C",6,"A","M",574,"M574",0,1,9
4341.25,"R3C",6,"J","M",984,"M984",1,2,2
4342.25,"R3A",4,"J","M",979,"M979",0,1,2
4342.25,"R3B",5,"A","M",584,"M584",1,1,3
4342.25,"R3B",5,"A","M",794,"M794",1,2,3
4342.25,"R3B",5,"A","M",842,"M842",1,2,6
4342.25,"R3C",6,"A","F",571,"F571",0,1,5
4342.25,"R3C",6,"A","F",572,"F572",0,1,1
4342.25,"R3C",6,"A","F",578,"F578",1,1,2
4342.25,"R3C",6,"A","F",583,"F583",0,1,6
4342.25,"R3C",6,"A","F",765,"F765",1,1,2
4342.25,"R3C",6,"A","F",788,"F788",0,1,1
4342.25,"R3C",6,"J","F",960,"F960",1,1,2
4342.25,"R3C",6,"A","M",574,"M574",0,1,10
4342.25,"R3C",6,"A","M",838,"M838",1,1,3
4342.25,"R3C",6,"J","M",984,"M984",0,1,1
4350.25,"R3A",4,"A","M",584,"M584",1,1,8
4350.25,"R3B",5,"A","M",580,"M580",1,2,18
4350.25,"R3B",5,"A","M",793,"M793",1,2,10
4350.25,"R3B",5,"A","M",794,"M794",0,1,8
4350.25,"R3B",5,"A","M",842,"M842",0,1,8
4350.25,"R3C",6,"A","F",571,"F571",0,1,13
4350.25,"R3C",6,"A","F",572,"F572",0,1,9
4350.25,"R3C",6,"A","F",578,"F578",0,1,8
4350.25,"R3C",6,"A","F",583,"F583",0,1,14
4350.25,"R3C",6,"A","F",589,"F589",1,2,11
4350.25,"R3C",6,"A","F",765,"F765",0,1,8
4350.25,"R3C",6,"A","F",788,"F788",0,1,9
4350.25,"R3C",6,"J","F",960,"F960",0,1,8
4350.25,"R3C",6,"J","F",961,"F961",1,2,9
4350.25,"R3C",6,"J","F",963,"F963",1,2,11
4350.25,"R3C",6,"A","M",574,"M574",0,1,18
4350.25,"R3C",6,"A","M",791,"M791",1,2,18
4350.25,"R3C",6,"A","M",838,"M838",0,1,8
4350.25,"R3C",6,"J","M",979,"M979",1,1,10
4350.25,"R3C",6,"J","M",984,"M984",0,1,9
4350.25,"R3D",7,"A","F",570,"F570",1,2,11
4350.25,"R3D",7,"A","F",577,"F577",1,2,11
4350.25,"R3D",7,"A","F",599,"F599",1,2,11
4350.25,"R48",9,"A","F",514,"F514",1,2,11
4350.25,"R48",9,"A","F",516,"F516",1,2,11
4350.25,"R48",9,"A","F",517,"F517",1,2,11
4350.25,"R48",9,"A","F",519,"F519",1,2,11
4350.25,"R48",9,"A","F",544,"F544",1,2,11
4350.25,"R48",9,"A","F",596,"F596",1,2,21
4350.25,"R48",9,"A","F",769,"F769",1,2,11
4350.25,"R48",9,"A","F",773,"F773",1,2,11
4350.25,"R48",9,"A","F",835,"F835",1,2,11
4350.25,"R48",9,"J","F",926,"F926",1,2,11
4350.25,"R48",9,"A","M",513,"M513",1,2,64
4350.25,"R48",9,"A","M",566,"M566",1,2,11
4350.25,"R48",9,"A","M",598,"M598",1,2,11
4350.25,"R48",9,"J","M",877,"M877",1,2,11
4350.25,"RCA",11,"A","F",567,"F567",1,2,11
4350.25,"RCA",11,"A","F",592,"F592",1,2,11
4350.25,"RCA",11,"A","F",622,"F622",1,2,11
4350.25,"RCA",11,"A","F",628,"F628",1,2,11
4350.25,"RCA",11,"A","F",694,"F694",1,2,18
4350.25,"RCA",11,"A","F",762,"F762",1,2,11
4350.25,"RCA",11,"A","F",789,"F789",1,2,11
4350.25,"RCA",11,"A","F",880,"F880",1,2,11
4350.25,"RCA",11,"A","M",523,"M523",1,2,11
4350.25,"RCA",11,"A","M",573,"M573",1,2,11
4350.25,"RCA",11,"A","M",581,"M581",1,2,11
4350.25,"RCA",11,"A","M",595,"M595",1,2,11
4350.25,"RCA",11,"A","M",623,"M623",1,2,11
4350.25,"RCA",11,"A","M",629,"M629",1,2,11
4350.25,"RCA",11,"A","M",801,"M801",1,2,11
4350.25,"RCA",11,"J","M",841,"M841",1,2,11
4350.25,"RCA",11,"A","M",917,"M917",1,2,11
4350.25,"RPO",13,"A","M",830,"M830",1,2,11
4354.25,"R3C",6,"A","F",571,"F571",1,2,17
4354.25,"R3C",6,"A","F",572,"F572",1,2,13
4354.25,"R3C",6,"A","F",578,"F578",1,2,12
4354.25,"R3C",6,"A","F",583,"F583",1,2,18
4354.25,"R3C",6,"A","F",589,"F589",1,2,4
4354.25,"R3C",6,"A","F",765,"F765",1,2,12
4354.25,"R3C",6,"A","F",788,"F788",1,2,13
4354.25,"R3C",6,"J","F",960,"F960",1,2,12
4354.25,"R3C",6,"A","F",961,"F961",1,2,4
4354.25,"R3C",6,"J","F",963,"F963",1,2,4
4354.25,"R3C",6,"A","M",574,"M574",1,2,22
4354.25,"R3C",6,"A","M",791,"M791",1,2,4
4354.25,"R3C",6,"A","M",793,"M793",1,2,4
4354.25,"R3C",6,"A","M",838,"M838",1,2,12
4354.25,"R3C",6,"J","M",979,"M979",1,2,4
4354.25,"R3C",6,"J","M",984,"M984",1,2,13
4355.25,"R3A",4,"A","F",961,"F961",1,1,1
4355.25,"R3B",5,"A","M",794,"M794",1,2,13
4355.25,"R3B",5,"A","M",842,"M842",1,2,13
4355.25,"R3C",6,"A","F",571,"F571",0,1,1
4355.25,"R3C",6,"A","F",583,"F583",0,1,1
4355.25,"R3C",6,"A","F",589,"F589",0,1,1
4355.25,"R3C",6,"A","F",765,"F765",0,1,1
4355.25,"R3C",6,"A","F",788,"F788",0,1,1
4355.25,"R3C",6,"J","F",960,"F960",0,1,1
4355.25,"R3C",6,"J","F",963,"F963",0,1,1
4355.25,"R3C",6,"A","M",574,"M574",0,1,1
4355.25,"R3C",6,"A","M",791,"M791",0,1,1
4355.25,"R3C",6,"A","M",838,"M838",0,1,1
4355.25,"R3C",6,"J","M",979,"M979",0,1,1
4356.25,"R32",3,"A","M",797,"M797",1,2,17
4356.25,"R3B",5,"A","M",793,"M793",1,2,2
4356.25,"R3C",6,"A","F",571,"F571",0,1,2
4356.25,"R3C",6,"A","F",572,"F572",1,2,2
4356.25,"R3C",6,"A","F",578,"F578",1,2,2
4356.25,"R3C",6,"A","F",589,"F589",0,1,2
4356.25,"R3C",6,"A","F",765,"F765",0,1,2
4356.25,"R3C",6,"A","F",788,"F788",0,1,2
4356.25,"R3C",6,"J","F",960,"F960",0,1,2
4356.25,"R3C",6,"A","F",961,"F961",1,1,1
4356.25,"R3C",6,"J","F",963,"F963",0,1,2
4356.25,"R3C",6,"A","M",574,"M574",0,1,2
4356.25,"R3C",6,"A","M",791,"M791",0,1,2
4356.25,"R3C",6,"J","M",979,"M979",0,1,2
4356.25,"R3D",7,"A","F",570,"F570",1,2,6
4356.25,"R3D",7,"A","F",577,"F577",1,2,6
4356.25,"R3D",7,"A","F",599,"F599",1,2,6
4356.25,"R48",9,"A","F",514,"F514",1,2,6
4356.25,"R48",9,"A","F",516,"F516",1,2,6
4356.25,"R48",9,"A","F",517,"F517",1,2,6
4356.25,"R48",9,"A","F",519,"F519",1,2,6
4356.25,"R48",9,"A","F",544,"F544",1,2,6
4356.25,"R48",9,"A","F",596,"F596",1,2,6
4356.25,"R48",9,"A","F",621,"F621",1,2,17
4356.25,"R48",9,"A","F",627,"F627",1,2,17
4356.25,"R48",9,"A","F",769,"F769",1,2,6
4356.25,"R48",9,"A","F",773,"F773",1,2,6
4356.25,"R48",9,"A","F",806,"F806",1,2,17
4356.25,"R48",9,"A","F",835,"F835",1,2,6
4356.25,"R48",9,"J","F",926,"F926",1,2,6
4356.25,"R48",9,"A","M",513,"M513",1,2,6
4356.25,"R48",9,"A","M",566,"M566",1,2,6
4356.25,"R48",9,"A","M",598,"M598",1,2,6
4356.25,"R48",9,"J","M",877,"M877",1,2,6
4356.25,"RCA",11,"A","F",567,"F567",1,2,6
4356.25,"RCA",11,"A","F",592,"F592",1,2,6
4356.25,"RCA",11,"A","F",622,"F622",1,2,6
4356.25,"RCA",11,"A","F",628,"F628",1,2,6
4356.25,"RCA",11,"A","F",694,"F694",1,2,6
4356.25,"RCA",11,"A","F",762,"F762",1,2,6
4356.25,"RCA",11,"A","F",789,"F789",1,2,6
4356.25,"RCA",11,"A","F",839,"F839",1,2,17
4356.25,"RCA",11,"A","F",839,"F839",0,1,0
4356.25,"RCA",11,"A","F",880,"F880",1,2,6
4356.25,"RCA",11,"A","M",523,"M523",1,2,6
4356.25,"RCA",11,"A","M",573,"M573",1,2,6
4356.25,"RCA",11,"A","M",581,"M581",1,2,6
4356.25,"RCA",11,"A","M",595,"M595",1,2,6
4356.25,"RCA",11,"A","M",623,"M623",1,2,6
4356.25,"RCA",11,"A","M",629,"M629",1,2,6
4356.25,"RCA",11,"A","M",801,"M801",1,2,6
4356.25,"RCA",11,"A","M",803,"M803",1,2,17
4356.25,"RCA",11,"J","M",841,"M841",1,2,6
4356.25,"RPO",13,"A","M",568,"M568",1,2,17
4356.25,"RPO",13,"A","M",830,"M830",1,2,6
4357.25,"RCA",11,"A","M",629,"M629",0,1,1
4357.25,"RCA",11,"J","M",841,"M841",0,1,1
4361.25,"R3B",5,"A","M",794,"M794",1,2,6
4361.25,"R3B",5,"A","M",842,"M842",1,2,6
4361.25,"R3C",6,"A","F",571,"F571",1,2,7
4361.25,"R3C",6,"A","F",578,"F578",1,2,5
4361.25,"R3C",6,"A","F",583,"F583",1,2,7
4361.25,"R3C",6,"A","F",589,"F589",1,2,7
4361.25,"R3C",6,"A","F",765,"F765",1,2,7
4361.25,"R3C",6,"A","F",788,"F788",1,2,7
4361.25,"R3C",6,"J","F",960,"F960",1,2,7
4361.25,"R3C",6,"A","F",961,"F961",1,2,5
4361.25,"R3C",6,"J","F",963,"F963",1,2,7
4361.25,"R3C",6,"A","M",574,"M574",1,2,7
4361.25,"R3C",6,"A","M",791,"M791",1,2,7
4361.25,"R3C",6,"A","M",838,"M838",1,2,7
4361.25,"R3C",6,"J","M",979,"M979",1,2,7
4361.25,"R3C",6,"J","M",984,"M984",1,2,7
4362.25,"R3B",5,"A","M",793,"M793",1,2,6
4362.25,"R3C",6,"A","F",571,"F571",0,1,1
4362.25,"R3C",6,"A","F",572,"F572",1,2,6
4362.25,"R3C",6,"A","F",577,"F577",1,2,6
4362.25,"R3C",6,"A","F",578,"F578",0,1,1
4362.25,"R3C",6,"A","F",583,"F583",0,1,1
4362.25,"R3C",6,"A","F",589,"F589",0,1,1
4362.25,"R3C",6,"A","F",765,"F765",0,1,1
4362.25,"R3C",6,"A","F",788,"F788",0,1,1
4362.25,"R3C",6,"J","F",960,"F960",0,1,1
4362.25,"R3C",6,"A","F",961,"F961",0,1,1
4362.25,"R3C",6,"J","F",963,"F963",0,1,1
4362.25,"R3C",6,"A","M",574,"M574",0,1,1
4362.25,"R3C",6,"A","M",838,"M838",0,1,1
4362.25,"R3C",6,"J","M",979,"M979",0,1,1
4362.25,"R3C",6,"J","M",984,"M984",0,1,1
4365.25,"R3C",6,"A","M",574,"M574",0,1,4
4365.25,"R3C",6,"A","M",580,"M580",1,2,15
4365.25,"R3C",6,"A","M",838,"M838",0,1,4
4366.25,"R3C",6,"A","M",580,"M580",0,1,1
4366.25,"R3C",6,"A","M",838,"M838",0,1,5
4367.25,"R10",1,"A","M",513,"M513",1,2,11
4367.25,"R32",3,"A","M",797,"M797",1,2,11
4367.25,"R3A",4,"A","F",571,"F571",1,2,6
4367.25,"R3A",4,"A","F",577,"F577",1,2,5
4367.25,"R3A",4,"A","F",578,"F578",1,2,6
4367.25,"R3A",4,"A","F",961,"F961",1,2,6
4367.25,"R3A",4,"A","M",584,"M584",1,2,17
4367.25,"R3A",4,"A","M",838,"M838",1,1,6
4367.25,"R3B",5,"A","F",518,"F518",1,2,38
4367.25,"R3B",5,"A","F",788,"F788",1,2,6
4367.25,"R3B",5,"J","F",960,"F960",1,2,6
4367.25,"R3B",5,"A","M",791,"M791",1,2,6
4367.25,"R3B",5,"A","M",794,"M794",1,2,6
4367.25,"R3B",5,"A","M",842,"M842",1,2,6
4367.25,"R3C",6,"A","F",583,"F583",1,2,6
4367.25,"R3C",6,"A","F",589,"F589",1,2,6
4367.25,"R3C",6,"A","F",765,"F765",1,2,6
4367.25,"R3C",6,"J","F",963,"F963",1,2,6
4367.25,"R3C",6,"A","M",574,"M574",1,2,6
4367.25,"R3C",6,"A","M",580,"M580",0,1,2
4367.25,"R3C",6,"J","M",979,"M979",1,2,6
4367.25,"R3D",7,"A","F",599,"F599",1,2,11
4367.25,"R48",9,"A","F",514,"F514",1,2,11
4367.25,"R48",9,"A","F",516,"F516",1,2,11
4367.25,"R48",9,"A","F",517,"F517",1,2,11
4367.25,"R48",9,"A","F",519,"F519",1,2,11
4367.25,"R48",9,"A","F",544,"F544",1,2,11
4367.25,"R48",9,"A","F",835,"F835",1,2,11
4367.25,"R48",9,"J","F",926,"F926",1,2,11
4367.25,"R48",9,"A","M",566,"M566",1,2,11
4367.25,"R48",9,"A","M",598,"M598",1,2,11
4367.25,"RPO",13,"A","M",568,"M568",1,2,11
4367.25,"RPO",13,"A","M",830,"M830",1,2,11
4368.25,"R3C",6,"A","M",580,"M580",0,1,3
4368.25,"R3C",6,"A","M",838,"M838",1,1,1
4369.25,"R3A",4,"A","M",584,"M584",1,2,2
4369.25,"R3A",4,"A","M",838,"M838",1,1,1
4369.25,"R3B",5,"A","F",572,"F572",1,2,7
4369.25,"R3B",5,"A","F",578,"F578",1,2,2
4369.25,"R3B",5,"A","F",583,"F583",1,2,2
4369.25,"R3B",5,"A","F",788,"F788",1,2,2
4369.25,"R3B",5,"J","F",960,"F960",1,2,2
4369.25,"R3B",5,"A","F",961,"F961",1,2,2
4369.25,"R3B",5,"A","M",794,"M794",1,2,2
4369.25,"R3B",5,"J","M",984,"M984",1,2,8
4369.25,"R3C",6,"A","M",580,"M580",0,1,4
4369.25,"RCA",11,"A","F",567,"F567",1,2,13
4369.25,"RCA",11,"A","F",592,"F592",1,2,13
4369.25,"RCA",11,"A","F",622,"F622",1,2,13
4369.25,"RCA",11,"A","F",628,"F628",1,2,13
4369.25,"RCA",11,"A","F",694,"F694",1,2,13
4369.25,"RCA",11,"A","F",762,"F762",1,2,13
4369.25,"RCA",11,"A","F",839,"F839",1,2,13
4369.25,"RCA",11,"A","F",880,"F880",1,2,13
4369.25,"RCA",11,"A","M",523,"M523",1,2,13
4369.25,"RCA",11,"A","M",573,"M573",1,2,13
4369.25,"RCA",11,"A","M",581,"M581",1,2,13
4369.25,"RCA",11,"A","M",595,"M595",1,2,13
4369.25,"RCA",11,"A","M",623,"M623",1,2,13
4369.25,"RCA",11,"A","M",629,"M629",1,2,13
4369.25,"RCA",11,"A","M",801,"M801",1,2,13
4369.25,"RCA",11,"A","M",803,"M803",1,2,13
4369.25,"RCA",11,"J","M",841,"M841",1,2,13
4370.25,"R3C",6,"A","M",580,"M580",0,1,5
4370.25,"R3C",6,"A","M",838,"M838",1,1,1
4371.25,"R3B",5,"A","M",794,"M794",1,2,2
4371.25,"R3B",5,"A","M",842,"M842",1,2,4
4371.25,"R3C",6,"A","F",538,"F538",1,2,39
4371.25,"R3C",6,"A","F",571,"F571",1,2,4
4371.25,"R3C",6,"A","F",572,"F572",1,2,2
